recordedAt,subjectId,subjectName,category,action,quantity,unit,occurredAt,durationSeconds,deviceId,deviceName,context,sourceEndpoint,attribution
2026-07-04T05:06:14+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-04T05:06:14+00:00,72,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-04T08:44:35+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-04T08:44:35+00:00,85,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T09:05:39+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-04T09:05:39+00:00,89,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-04T11:28:32+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-04T11:28:32+00:00,167,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T11:33:41+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-04T11:33:41+00:00,60,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-04T11:40:27+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-04T11:40:27+00:00,75,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T11:52:36+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-04T11:52:36+00:00,41,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T12:07:34+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-04T12:07:34+00:00,44,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T15:19:23+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-04T15:19:23+00:00,108,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T16:01:11+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-04T16:01:11+00:00,184,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T16:12:19+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-04T16:12:19+00:00,61,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T16:50:06+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-04T16:50:06+00:00,172,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-04T16:54:00+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-04T16:54:00+00:00,156,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T18:36:50+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-04T18:36:50+00:00,201,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T18:41:39+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-04T18:41:39+00:00,78,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T18:53:18+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-04T18:53:18+00:00,116,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T22:17:43+00:00,cat-pascal,Pascal,feeding,food_change,47.0,g,2026-07-04T22:17:43+00:00,147,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-04T22:24:42+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-04T22:24:42+00:00,133,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-04T23:06:12+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-04T23:06:12+00:00,88,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-05T01:27:25+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-05T01:27:25+00:00,177,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-05T05:24:28+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-05T05:24:28+00:00,164,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-05T07:31:02+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-05T07:31:02+00:00,83,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-05T08:12:50+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-05T08:12:50+00:00,92,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-05T08:33:46+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-05T08:33:46+00:00,190,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-05T11:38:32+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-05T11:38:32+00:00,94,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-05T11:58:07+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-05T11:58:07+00:00,79,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-05T12:10:57+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-05T12:10:57+00:00,77,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-05T12:22:07+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-05T12:22:07+00:00,88,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-05T17:34:29+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-05T17:34:29+00:00,201,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-05T17:37:18+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-05T17:37:18+00:00,4,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-05T17:50:03+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-05T17:50:03+00:00,33,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-05T18:12:52+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-05T18:12:52+00:00,148,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-05T18:28:07+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-05T18:28:07+00:00,161,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-05T19:05:23+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-05T19:05:23+00:00,93,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-05T19:05:24+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-05T19:05:24+00:00,163,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-05T19:13:52+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-05T19:13:52+00:00,119,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-05T21:26:43+00:00,cat-joule,Joule,feeding,food_change,13.0,g,2026-07-05T21:26:43+00:00,357,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-06T01:33:30+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-06T01:33:30+00:00,155,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T02:10:45+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-06T02:10:45+00:00,127,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T02:55:36+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-06T02:55:36+00:00,124,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T03:07:51+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-06T03:07:51+00:00,179,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-06T03:12:57+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-06T03:12:57+00:00,76,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T04:35:07+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-06T04:35:07+00:00,129,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-06T04:57:31+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-06T04:57:31+00:00,184,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-06T08:03:58+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-06T08:03:58+00:00,187,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-06T08:16:16+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-06T08:16:16+00:00,174,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T08:53:45+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-06T08:53:45+00:00,119,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T11:22:12+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-06T11:22:12+00:00,39,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T11:25:58+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-06T11:25:58+00:00,148,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T12:32:02+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-06T12:32:02+00:00,214,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T15:29:15+00:00,cat-pascal,Pascal,feeding,food_change,46.0,g,2026-07-06T15:29:15+00:00,9,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-06T15:29:24+00:00,cat-joule,Joule,feeding,food_change,53.0,g,2026-07-06T15:29:24+00:00,3,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-06T15:29:54+00:00,cat-joule,Joule,feeding,food_change,49.0,g,2026-07-06T15:29:54+00:00,5,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-06T15:29:54+00:00,cat-pascal,Pascal,feeding,food_change,49.0,g,2026-07-06T15:29:54+00:00,5,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-06T16:08:14+00:00,cat-pascal,Pascal,feeding,food_change,18.0,g,2026-07-06T16:08:14+00:00,35,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T16:18:49+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-06T16:18:49+00:00,209,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T16:25:02+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-06T16:25:02+00:00,101,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-06T16:47:55+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-06T16:47:55+00:00,100,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-06T19:13:51+00:00,cat-pascal,Pascal,feeding,food_change,43.0,g,2026-07-06T19:13:51+00:00,11,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T19:17:00+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-06T19:17:00+00:00,155,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T20:07:51+00:00,cat-joule,Joule,feeding,food_change,1.0,g,2026-07-06T20:07:51+00:00,48,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-06T20:52:43+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-06T20:52:43+00:00,100,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-06T20:54:33+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-06T20:54:33+00:00,115,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-06T21:06:39+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-06T21:06:39+00:00,145,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-06T22:28:07+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-06T22:28:07+00:00,111,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-06T23:47:03+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-06T23:47:03+00:00,158,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-07T03:18:18+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-07T03:18:18+00:00,100,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-07T07:18:14+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-07T07:18:14+00:00,131,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-07T07:33:26+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-07T07:33:26+00:00,88,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-07T07:55:07+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-07T07:55:07+00:00,177,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-07T08:23:40+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-07T08:23:40+00:00,103,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-07T08:24:34+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-07T08:24:34+00:00,41,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-07T11:28:54+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-07T11:28:54+00:00,141,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-07T11:54:42+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-07T11:54:42+00:00,195,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-07T13:25:39+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-07T13:25:39+00:00,129,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-07T15:01:15+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-07T15:01:15+00:00,131,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-07T16:07:43+00:00,cat-pascal,Pascal,feeding,food_change,48.0,g,2026-07-07T16:07:43+00:00,53,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-07T16:28:31+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-07T16:28:31+00:00,119,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-07T16:37:21+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-07T16:37:21+00:00,108,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-07T16:45:24+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-07T16:45:24+00:00,209,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-07T17:04:13+00:00,cat-pascal,Pascal,feeding,food_change,15.0,g,2026-07-07T17:04:13+00:00,4,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-07T17:06:00+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-07T17:06:00+00:00,97,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-07T21:19:59+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-07T21:19:59+00:00,186,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-07T22:58:21+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-07T22:58:21+00:00,160,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-08T03:46:48+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-08T03:46:48+00:00,134,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-08T04:34:39+00:00,cat-joule,Joule,feeding,food_change,1.0,g,2026-07-08T04:34:39+00:00,103,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-08T04:42:46+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-08T04:42:46+00:00,179,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-08T05:19:26+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-08T05:19:26+00:00,70,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-08T10:51:10+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-08T10:51:10+00:00,162,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-08T11:28:06+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-08T11:28:06+00:00,200,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-08T11:49:36+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-08T11:49:36+00:00,154,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-08T11:55:10+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-08T11:55:10+00:00,125,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-08T13:34:44+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-08T13:34:44+00:00,185,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-08T15:18:00+00:00,cat-pascal,Pascal,feeding,food_change,9.0,g,2026-07-08T15:18:00+00:00,246,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-08T16:36:07+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-08T16:36:07+00:00,234,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-08T19:08:41+00:00,cat-joule,Joule,feeding,food_change,54.0,g,2026-07-08T19:08:41+00:00,4,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-08T19:09:13+00:00,cat-joule,Joule,feeding,food_change,52.0,g,2026-07-08T19:09:13+00:00,3,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-08T19:09:13+00:00,cat-pascal,Pascal,feeding,food_change,52.0,g,2026-07-08T19:09:13+00:00,3,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-08T19:11:10+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-08T19:11:10+00:00,114,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-08T20:48:52+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-08T20:48:52+00:00,94,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-08T21:59:07+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-08T21:59:07+00:00,93,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-09T01:09:50+00:00,cat-pascal,Pascal,feeding,food_change,11.0,g,2026-07-09T01:09:50+00:00,403,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-09T01:32:31+00:00,cat-joule,Joule,feeding,food_change,1.0,g,2026-07-09T01:32:31+00:00,58,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-09T01:38:10+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-09T01:38:10+00:00,84,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-09T01:53:37+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-09T01:53:37+00:00,71,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-09T02:19:59+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-09T02:19:59+00:00,293,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-09T02:28:29+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-09T02:28:29+00:00,88,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-09T03:33:02+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-09T03:33:02+00:00,276,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-09T03:48:15+00:00,cat-pascal,Pascal,feeding,food_change,15.0,g,2026-07-09T03:48:15+00:00,1183,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-09T09:14:03+00:00,cat-pascal,Pascal,feeding,food_change,12.0,g,2026-07-09T09:14:03+00:00,184,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-09T10:47:42+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-09T10:47:42+00:00,152,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-09T11:06:11+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-09T11:06:11+00:00,198,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-09T11:18:48+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-09T11:18:48+00:00,120,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-09T11:19:52+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-09T11:19:52+00:00,195,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-09T11:59:05+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-09T11:59:05+00:00,108,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-09T12:02:54+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-09T12:02:54+00:00,104,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-09T14:05:24+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-09T14:05:24+00:00,129,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-09T17:17:29+00:00,cat-pascal,Pascal,feeding,food_change,11.0,g,2026-07-09T17:17:29+00:00,145,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-09T17:28:38+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-09T17:28:38+00:00,175,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-09T20:28:00+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-09T20:28:00+00:00,87,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-09T20:29:20+00:00,cat-pascal,Pascal,feeding,food_change,17.0,g,2026-07-09T20:29:20+00:00,154,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-09T20:29:47+00:00,cat-joule,Joule,feeding,food_change,96.0,g,2026-07-09T20:29:47+00:00,3,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-09T20:29:51+00:00,cat-pascal,Pascal,feeding,food_change,50.0,g,2026-07-09T20:29:51+00:00,2,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-09T20:37:58+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-09T20:37:58+00:00,85,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-09T21:15:51+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-09T21:15:51+00:00,101,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-09T21:59:50+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-09T21:59:50+00:00,81,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-10T02:20:33+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-10T02:20:33+00:00,94,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-10T02:37:10+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-10T02:37:10+00:00,143,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-10T06:18:23+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-10T06:18:23+00:00,116,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-10T06:53:22+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-10T06:53:22+00:00,102,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-10T07:26:59+00:00,cat-pascal,Pascal,feeding,food_change,11.0,g,2026-07-10T07:26:59+00:00,135,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-10T11:27:40+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-10T11:27:40+00:00,33,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-10T11:28:57+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-10T11:28:57+00:00,49,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-10T11:33:35+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-10T11:33:35+00:00,125,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-10T11:41:57+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-10T11:41:57+00:00,81,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-10T12:15:42+00:00,cat-pascal,Pascal,feeding,food_change,13.0,g,2026-07-10T12:15:42+00:00,42,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-10T17:10:31+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-10T17:10:31+00:00,4,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-10T17:13:58+00:00,cat-pascal,Pascal,feeding,food_change,10.0,g,2026-07-10T17:13:58+00:00,180,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-10T17:20:59+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-10T17:20:59+00:00,112,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-10T19:56:15+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-10T19:56:15+00:00,143,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-10T19:58:49+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-10T19:58:49+00:00,112,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-10T19:59:39+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-10T19:59:39+00:00,147,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-10T22:19:30+00:00,cat-pascal,Pascal,feeding,food_change,49.0,g,2026-07-10T22:19:30+00:00,424,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-10T22:20:07+00:00,cat-joule,Joule,feeding,food_change,28.0,g,2026-07-10T22:20:07+00:00,188,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-10T22:20:07+00:00,cat-pascal,Pascal,feeding,food_change,28.0,g,2026-07-10T22:20:07+00:00,188,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-10T22:37:13+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-10T22:37:13+00:00,108,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-10T22:38:57+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-10T22:38:57+00:00,120,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-10T23:56:23+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-10T23:56:23+00:00,62,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-11T01:03:25+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-11T01:03:25+00:00,74,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-11T02:54:10+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-11T02:54:10+00:00,125,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-11T04:23:16+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-11T04:23:16+00:00,109,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-11T04:31:48+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-11T04:31:48+00:00,68,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-11T04:34:07+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-11T04:34:07+00:00,66,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-11T07:22:05+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-11T07:22:05+00:00,75,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-11T07:48:39+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-11T07:48:39+00:00,70,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-11T10:32:35+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-11T10:32:35+00:00,180,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-11T11:25:18+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-11T11:25:18+00:00,183,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-11T11:43:08+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-11T11:43:08+00:00,94,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-11T12:09:10+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-11T12:09:10+00:00,126,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-11T12:17:24+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-11T12:17:24+00:00,124,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-11T15:56:21+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-11T15:56:21+00:00,150,feeder-pascal,Pascal's feeder,1,/demo,pet
